F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.42840738136143924,0.794680316431788,0.6025782814562198,0.5459207958493979
0.4149123901534732,0.7922931904219542,0.5909594498236987,0.5392807844257224
0.3428127020417342,0.7890432504162438,0.5718182130110715,0.5379480222761673
0.31525271769584223,0.779681750270158,0.5314559958656884,0.5121138559664905
0.40126175027409816,0.7937350527801863,0.588501276842782,0.5465038792898281
