F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.534010152284264,0.8210722657090354,0.5647573130017984,0.6658008658008658
0.5302776848444296,0.8239112066691652,0.5614477974812272,0.6653679653679654
0.5355817875210792,0.8252031942385811,0.5647750201447128,0.6658008658008658
0.5469289164941339,0.8269813867571586,0.5710498025299441,0.667965367965368
0.5333781738691777,0.8267674723765375,0.5668725317231234,0.6670995670995671
