F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.44763358778625956,0.8151378048858153,0.7387796423010897,0.6915989159891599
0.50452577725305,0.8198144578167281,0.745943214808459,0.6932249322493225
0.650742074295249,0.8159793353249633,0.7408888583987725,0.6983739837398374
0.7057931963624116,0.8236511335996606,0.7503578302640028,0.7008130081300813
0.6975173112649891,0.8218538786379438,0.7493618020529323,0.7056910569105691
