F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.6098996095928612,0.8229471135373311,0.6056984604267159,0.6485112028301887
0.6063907452125569,0.8251187152504235,0.6057383120242483,0.6471599842767296
0.6169852140721245,0.8239194384519556,0.6050618107031104,0.6466686320754716
0.60204167721252,0.8228503823444705,0.6002020158884538,0.6440398977987422
0.6095573539072219,0.8240610463318435,0.6052733261245618,0.6497150157232704
