F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.4351543110747759,0.8008368810784645,0.7001602124185837,0.6304193975199237
0.4369482498412125,0.7977352558668084,0.6967530825966695,0.6287039601218499
0.39183158653413014,0.7958503280326976,0.6875175888262204,0.6200421551432351
0.4498374814797799,0.7988810637166028,0.6946553074946733,0.6318809809532601
0.4258626560060113,0.7949413333318649,0.6931032595894346,0.6235499553832425
