0,1,2,3
0.03440511005483691,0.593646988312847,0.16122265507941022,0.284537009289777
0.03458641084861908,0.5918489661372401,0.15597842373389037,0.2812406353011645
0.03443138553219664,0.6012885825591758,0.1672160623314329,0.2694036559784197
0.03424482964294253,0.5994905603835691,0.16032364399160684,0.28873239436619286
0.034641589351074524,0.5976925382079623,0.16212166616721363,0.2661072819898072
