F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.674234803851128,0.8242840227394425,0.6403372097742812,0.6675184554230551
0.6496969696969697,0.8257973210515314,0.6381363834079302,0.6783077796706417
0.6397898883782009,0.8270742383038214,0.6425475700920682,0.6825667234525837
0.6630465051517683,0.8249048341610961,0.6322365383993136,0.6746166950596252
0.6359643284972714,0.8218314265275359,0.6305565179700133,0.6706416808631459
