F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.5700553629007726,0.8523989081566196,0.589889168307191,0.6730096893417241
0.5670782393609473,0.8497265723589942,0.5968863036836116,0.6730596344021577
0.5612287092645466,0.8563551743812396,0.6010990713456632,0.675007491759065
0.5655089339490063,0.8515733329073194,0.6066335498735134,0.6753571071820997
0.5687574780474944,0.8530284087256503,0.5946593250026455,0.6747078213964639
