F1,AUC ROC,AUC Precision-Recall,Recall @ k
0.6057603750941922,0.841422135775206,0.6109274667598777,0.6385121855345912
0.6240419026202849,0.846371420725034,0.6154309755636659,0.651876965408805
0.6332501517501855,0.8466731934547072,0.6298671361421936,0.6539652122641509
0.6311383776414451,0.8467741971793041,0.6246251122030642,0.6559551886792453
0.6257924065884415,0.849360568160867,0.629854987574312,0.6521963443396226
